image_id,label,split,num_annot,set_id,video_id,frame_id
set01_V005_0387,"0 0.09472086429466223 0.397699114880326 0.09626813970600932 0.21927355582361616
0 0.8027477109287928 0.39501119878660274 0.05762983394925199 0.20376968218444097
0 0.5934221650145258 0.46127297633376924 0.1286897923538562 0.37642517999153124
0 0.8986904284885017 0.3997712530291204 0.054485719877722265 0.22211058466593123
",train,4,set01,V005,387
set01_V005_0388,"0 0.10440845770531511 0.3973988461119936 0.0966281252861415 0.2187374346602332
0 0.8031577437998738 0.3949238312237622 0.056817114224286064 0.2043206294885944
0 0.5987060433620297 0.4601051891888711 0.12613063089029622 0.3725867629482157
0 0.8979525387798643 0.39977277968430497 0.054556422508004056 0.22198440446471382
",train,4,set01,V005,388
set01_V005_0389,"0 0.11409605111596799 0.3970985773436613 0.09698811086627365 0.21820131349685035
0 0.8035677766709548 0.39483646366092157 0.05600439449931996 0.2048715767927479
0 0.6039899217095336 0.4589374020439731 0.12357146942673625 0.36874834590490024
0 0.8972146490712272 0.39977430633948946 0.054627125138285854 0.22185822426349636
",train,4,set01,V005,389
set01_V005_0390,"0 0.12378364452662088 0.39679830857532883 0.09734809644640582 0.2176651923334674
0 0.8039778095420358 0.3947490960980809 0.05519167477435394 0.20542252409690132
0 0.6092738000570375 0.45776961489907514 0.12101230796317637 0.36490992886158474
0 0.8964767593625897 0.39977583299467395 0.054697827768567464 0.2217320440622789
",train,4,set01,V005,390
set01_V005_0391,"0 0.13347123793727375 0.39649803980699644 0.097708082026538 0.21712907117008448
0 0.8043878424131169 0.3946617285352403 0.054378955049388014 0.2059734714010548
0 0.6145576784045415 0.4566018277541772 0.11845314649961641 0.3610715118182693
0 0.8957388696539526 0.3997773596498585 0.05476853039884926 0.2216058638610615
",train,4,set01,V005,391
set01_V005_0392,"0 0.1498437869568816 0.39513366072202916 0.09770808202653797 0.21712907117008448
0 0.8047978752841978 0.39457436097239973 0.05356623532442195 0.20652441870520824
0 0.6198415567520453 0.4554340406092791 0.11589398503605644 0.35723309477495374
0 0.8950009799453151 0.39977888630504294 0.05483923302913105 0.22147968365984394
",train,4,set01,V005,392
set01_V005_0393,"0 0.16621633597648944 0.3937692816370618 0.09770808202653791 0.21712907117008448
0 0.8063367322517142 0.3946407215893545 0.053172509883073184 0.2070138241942607
0 0.6230030980983227 0.45590264703259537 0.11507180152894554 0.3548853949576947
0 0.8942630902366777 0.3997804129602275 0.05490993565941285 0.22135350345862653
",train,4,set01,V005,393
set01_V005_0394,"0 0.18258888499609727 0.3924049025520945 0.0977080820265379 0.21712907117008443
0 0.8078755892192305 0.3947070822063092 0.05277878444172455 0.20750322968331314
0 0.6261646394446 0.45637125345591145 0.11424961802183464 0.3525376951404358
0 0.8935252005280404 0.399781939615412 0.05498063828969446 0.22122732325740907
",train,4,set01,V005,394
set01_V005_0395,"0 0.19896143401570512 0.39104052346712714 0.09770808202653787 0.21712907117008448
0 0.8094144461867467 0.394773442823264 0.05238505900037582 0.20799263517236555
0 0.6293261807908772 0.4568398598792277 0.11342743451472366 0.35018999532317685
0 0.8927873108194032 0.39978346627059647 0.05505134091997626 0.22110114305619158
",train,4,set01,V005,395
set01_V005_0396,"0 0.21533398303531298 0.38967614438215986 0.09770808202653786 0.21712907117008445
0 0.810953303154263 0.39483980344021874 0.0519913335590271 0.20848204066141804
0 0.6324877221371547 0.4573084663025438 0.11260525100761276 0.3478422955059178
0 0.8920494211107659 0.39978499292578096 0.05512204355025805 0.22097496285497417
",train,4,set01,V005,396
set01_V005_0397,"0 0.22505518401570512 0.39007581827463594 0.09770808202653783 0.21383528170013483
0 0.8124921601217792 0.3949061640571735 0.05159760811767838 0.20897144615047047
0 0.635649263483432 0.45777707272586005 0.11178306750050188 0.3454945956886589
0 0.8913115314021284 0.39978651958096545 0.05519274618053967 0.2208487826537567
",train,4,set01,V005,397
set01_V005_0398,"0 0.23477638499609732 0.39047549216711214 0.09770808202653787 0.21054149223018517
0 0.8140310170892955 0.39497252467412824 0.05120388267632974 0.20946085163952297
0 0.6388108048297094 0.45824567914917613 0.11096088399339098 0.3431468958713999
0 0.8905736416934911 0.39978804623614994 0.05526344881082146 0.22072260245253925
",train,4,set01,V005,398
set01_V005_0399,"0 0.24449758597648943 0.39087516605958833 0.09770808202653783 0.20724770276023557
0 0.8155698740568117 0.395038885291083 0.050810157234981015 0.2099502571285754
0 0.6419723461759865 0.45871428557249244 0.11013870048628 0.340799196054141
0 0.8898357519848539 0.39978957289133443 0.055334151441103256 0.22059642225132184
",train,4,set01,V005,399
set01_V005_0400,"0 0.25421878695688166 0.39127483995206447 0.09770808202653787 0.20395391329028592
0 0.817108731024328 0.39510524590803775 0.05041643179363229 0.21043966261762784
0 0.645133887522264 0.45918289199580853 0.1093165169791691 0.338451496236882
0 0.8890978622762167 0.3997910995465189 0.05540485407138505 0.22047024205010435
",train,4,set01,V005,400
set01_V005_0401,"0 0.26393998793727375 0.39167451384454066 0.09770808202653786 0.20066012382033632
0 0.8186475879918442 0.39517160652499256 0.050022706352283564 0.21092906810668033
0 0.6482954288685413 0.45965149841912484 0.1084943334720582 0.3361037964196231
0 0.8883599725675793 0.3997926262017034 0.055475556701666665 0.22034406184888689
",train,4,set01,V005,401
set01_V005_0402,"0 0.2716391300941365 0.39200523297125445 0.09770808202653787 0.1988052222044829
0 0.8201864449593605 0.39523796714194726 0.04962898091093493 0.21141847359573274
0 0.6514569702148185 0.460120104842441 0.10767214996494721 0.33375609660236405
0 0.8876220828589418 0.39979415285688796 0.055546259331948455 0.22021788164766948
",train,4,set01,V005,402
set01_V005_0403,"0 0.2793382722509992 0.3923359520979683 0.09770808202653783 0.1969503205886295
0 0.8217253019268768 0.395304327758902 0.04923525546958621 0.21190787908478517
0 0.6546185115610959 0.4605887112657571 0.10684996645783632 0.3314083967851051
0 0.8868841931503048 0.3997956795120724 0.05561696196223025 0.22009170144645196
",train,4,set01,V005,403
set01_V005_0404,"0 0.28703741440786196 0.3926666712246821 0.09770808202653783 0.19509541897277605
0 0.8232641588943932 0.3953706883758567 0.04884153002823748 0.2123972845738376
0 0.6577800529073733 0.4610573176890733 0.10602778295072542 0.3290606969678462
0 0.8861463034416673 0.3997972061672569 0.05568766459251187 0.2199655212452346
",train,4,set01,V005,404
set01_V005_0405,"0 0.29473655656472475 0.39299739035139586 0.09770808202653783 0.19324051735692263
0 0.8248030158619093 0.39543704899281157 0.04844780458688867 0.21288669006289004
0 0.6609415942536506 0.4615259241123895 0.10520559944361452 0.3267129971505872
0 0.88540841373303 0.3997987328224414 0.05575836722279366 0.21983934104401706
",train,4,set01,V005,405
set01_V005_0406,"0 0.3024356987215875 0.39332810947810964 0.09770808202653783 0.19138561574106921
0 0.8263418728294255 0.39550340960976627 0.04805407914554003 0.21337609555194254
0 0.664103135599928 0.46199453053570566 0.10438341593650353 0.32436529733332825
0 0.8846705240243926 0.3998002594776259 0.05582906985307545 0.21971316084279965
",train,4,set01,V005,406
set01_V005_0407,"0 0.3101348408784502 0.39365882860482343 0.09770808202653783 0.1895307141252158
0 0.8236407355934681 0.3957408550755356 0.06738247064884444 0.214207670738624
0 0.6672646769462052 0.46246313695902186 0.10356123242939264 0.3220175975160693
0 0.8839326343157552 0.39980178613281037 0.05589977248335725 0.2195869806415822
",train,4,set01,V005,407
set01_V005_0408,"0 0.31783398303531296 0.3939895477315373 0.09770808202653783 0.18767581250936238
0 0.8253456988287621 0.39600940687745295 0.06738247064884453 0.2151014585976018
0 0.6704262182924826 0.46293174338233806 0.10273904892228175 0.3196698976988104
0 0.883194744607118 0.39980331278799486 0.05597047511363887 0.21946080044036473
",train,4,set01,V005,408
set01_V005_0409,"0 0.32553312519217575 0.39432026685825117 0.09770808202653783 0.18582091089350894
0 0.8270506620640561 0.3962779586793703 0.06738247064884444 0.2159952464565795
0 0.6735877596387598 0.4634003498056542 0.10191686541517075 0.31732219788155125
0 0.8824568548984808 0.3998048394431794 0.05604117774392066 0.2193346202391473
",train,4,set01,V005,409
set01_V005_0410,"0 0.3332322673490385 0.394650985984965 0.09770808202653783 0.18396600927765558
0 0.8287556252993504 0.3965465104812877 0.06738247064884444 0.2168890343155572
0 0.6767493009850372 0.46386895622897045 0.10109468190805987 0.31497449806429245
0 0.8817189651898435 0.39980636609836384 0.05611188037420245 0.21920844003792977
",train,4,set01,V005,410
set01_V005_0411,"0 0.34093140950590123 0.3949817051116788 0.09770808202653783 0.18211110766180214
0 0.8297230123295546 0.39645733941750205 0.06544769658843617 0.2170673764431287
0 0.6799108423313145 0.46433756265228654 0.10027249840094897 0.3126267982470334
0 0.880981075481206 0.3998078927535484 0.05618258300448407 0.21908225983671237
",train,4,set01,V005,411
set01_V005_0412,"0 0.34822307617256787 0.39559837195081093 0.09770808202653783 0.18105685964071996
0 0.8306903993597587 0.3963681683537163 0.0635129225280279 0.21724571857070013
0 0.6830723836775919 0.46480616907560274 0.09945031489383807 0.3102790984297744
0 0.8802431857725689 0.3998094194087329 0.056253285634765865 0.2189560796354949
",train,4,set01,V005,412
set01_V005_0413,"0 0.35551474283923457 0.39621503878994296 0.09770808202653783 0.18000261161963776
0 0.8316577863899628 0.3962789972899305 0.06157814846761962 0.21742406069827158
0 0.6862339250238693 0.4652747754989189 0.09862813138672709 0.30793139861251545
0 0.8795052960639315 0.39981094606391737 0.056323988265047656 0.21882989943427741
",train,4,set01,V005,413
set01_V005_0414,"0 0.36280640950590115 0.3968317056290751 0.09770808202653779 0.17894836359855557
0 0.832625173420167 0.3961898262261448 0.05964337440721135 0.2176024028258431
0 0.6893954663701466 0.4657433819222352 0.09780594787961619 0.3055836987952566
0 0.8787674063552942 0.3998124727191019 0.05639469089532927 0.21870371923306
",train,4,set01,V005,414
set01_V005_0415,"0 0.37009807617256796 0.39744837246820724 0.09770808202653787 0.17789411557747345
0 0.8335925604503711 0.39610065516235904 0.05770860034680325 0.21778074495341457
0 0.6925570077164238 0.46621198834555133 0.09698376437250529 0.3032359989779975
0 0.8780295166466567 0.3998139993742864 0.056465393525611064 0.21857753903184254
",train,4,set01,V005,415
set01_V005_0416,"0 0.37738974283923454 0.3980650393073394 0.09770808202653783 0.17683986755639128
0 0.8365828641472419 0.39558108509736756 0.05981965961972833 0.21881988508339772
0 0.6975766662243887 0.46574881243835486 0.09975099824350063 0.3047308651398464
0 0.8772916269380193 0.3998155260294709 0.05653609615589286 0.21845135883062508
",train,4,set01,V005,416
set01_V005_0417,"0 0.3819730761725679 0.3975094837517838 0.09770808202653783 0.1768398675563913
0 0.8393585845107794 0.3951162066181646 0.06150155222598652 0.21974964204180367
0 0.7024432309166406 0.46519809634816295 0.10221204448307031 0.30605065093570405
0 0.8765537372293823 0.3998170526846554 0.05660679878617465 0.21832517862940767
",train,4,set01,V005,417
set01_V005_0418,"0 0.38655640950590126 0.39695392819622827 0.09770808202653783 0.1768398675563913
0 0.8419197215409835 0.39470601972475017 0.0627542781655782 0.22057001582863242
0 0.7071567017931798 0.46455984007497525 0.10436690309121435 0.3071953563655703
0 0.8758158475207449 0.3998185793398399 0.05667750141645627 0.21819899842819018
",train,4,set01,V005,418
set01_V005_0419,"0 0.39113974283923447 0.3963983726406726 0.09770808202653779 0.17683986755639125
0 0.8442662752378542 0.39435052441712437 0.06357783743850316 0.22128100644388404
0 0.7117170788540061 0.46383404361879205 0.10621557406793275 0.3081649814294454
0 0.8750779578121076 0.3998201059950244 0.05674820404673806 0.21807281822697272
",train,4,set01,V005,419
set01_V005_0420,"0 0.3957230761725679 0.3958428170851171 0.09770808202653787 0.17683986755639125
0 0.8463982456013917 0.3940497206952872 0.0639722300447616 0.22188261388755848
0 0.7161243620991198 0.4630207069796131 0.10775805741322558 0.3089595261273292
0 0.8743400681034702 0.39982163265020887 0.05681890667701986 0.2179466380257553
",train,4,set01,V005,420
set01_V005_0421,"0 0.4003064095059012 0.39528726152956156 0.09770808202653783 0.17683986755639125
0 0.8484810581013917 0.39380360855923857 0.06360660504476155 0.2223748381596557
0 0.7203785515285204 0.46211983015743857 0.10899435312709277 0.30957899045922177
0 0.8736021783948328 0.39982315930539336 0.05688960930730147 0.21782045782453777
",train,4,set01,V005,421
set01_V005_0422,"0 0.4034427183116913 0.39484941795375167 0.09770808202653783 0.17274745342447392
0 0.8502711622680583 0.39361218800897846 0.06296806337809482 0.2227576792601758
0 0.7244796471422084 0.4611314131522685 0.10992446120953431 0.3100233744251231
0 0.8728642886861956 0.39982468596057785 0.05696031193758327 0.21769427762332036
",train,4,set01,V005,422
set01_V005_0423,"0 0.40657902711748134 0.3944115743779418 0.09770808202653779 0.16865503929255662
0 0.8517685581013916 0.393475459044507 0.06205660504476143 0.22303113718911866
0 0.7284276489401833 0.46005545596410274 0.1105483816605502 0.3102926780250332
0 0.8721263989775583 0.39982621261576234 0.05703101456786506 0.2175680974221029
",train,4,set01,V005,423
set01_V005_0424,"0 0.4097153359232715 0.3939737308021319 0.09770808202653779 0.16456262516063933
0 0.8529732456013918 0.3933934216658241 0.06087223004476155 0.22319521194648442
0 0.7322225569224458 0.4588919585929413 0.11086611448014053 0.31038690125895196
0 0.8713885092689211 0.39982773927094684 0.057101717198146856 0.21744191722088543
",train,4,set01,V005,424
set01_V005_0425,"0 0.41285164472906155 0.393535887226322 0.09770808202653783 0.16047021102872203
0 0.8538852247680584 0.3933660758729298 0.059414938378095 0.22324990353227303
0 0.7358643710889952 0.45764092103878423 0.1108776596683052 0.3103060441268794
0 0.8706506195602834 0.3998292659261314 0.05717241982842847 0.21731573701966803
",train,4,set01,V005,425
set01_V005_0426,"0 0.41598795353485163 0.3930980436505121 0.09770808202653779 0.1563777968968047
0 0.8545044956013919 0.3933934216658241 0.0576847300447616 0.22319521194648442
0 0.7393530914398317 0.4563023433016316 0.11058301722504416 0.31005010662881566
0 0.8699127298516465 0.3998307925813159 0.057243122458710265 0.21718955681845054
",train,4,set01,V005,426
set01_V005_0427,"0 0.41598795353485163 0.3930980436505121 0.09770808202653779 0.1563777968968047
0 0.8548310581013917 0.393475459044507 0.0556816050447619 0.22303113718911866
0 0.7426887179749557 0.4548762253814833 0.10998218715035764 0.3096190887647607
0 0.869174840143009 0.39983231923650037 0.057313825088992056 0.21706337661723307
",train,4,set01,V005,427
set01_V005_0428,"0 0.41598795353485163 0.3930980436505121 0.09770808202653779 0.1563777968968047
0 0.8548649122680584 0.39361218800897846 0.05340556337809517 0.2227576792601757
0 0.7458712506943668 0.45336256727833935 0.10907516944424547 0.3090129905347144
0 0.8684369504343717 0.3998338458916849 0.05738452771927367 0.21693719641601567
",train,4,set01,V005,428
set01_V005_0429,"0 0.41598795353485163 0.3930980436505121 0.09770808202653779 0.1563777968968047
0 0.8546060581013919 0.3938036085592385 0.05085660504476178 0.22237483815965564
0 0.7489006895980649 0.4517613689921999 0.10786196410670766 0.308231811938677
0 0.8676990607257343 0.3998353725468694 0.057455230349555464 0.2168110162147982
",train,4,set01,V005,429
set01_V005_0430,"0 0.41598795353485163 0.3930980436505121 0.09770808202653779 0.1563777968968047
0 0.8540544956013918 0.39404972069528715 0.048034730044761886 0.22188261388755837
0 0.7517770346860502 0.4500726305230646 0.10634257113774402 0.30727555297664805
0 0.8669611710170969 0.3998368992020539 0.05752593297983726 0.2166848360135807
",train,4,set01,V005,430
set01_V005_0431,"0 0.41598795353485163 0.3930980436505121 0.09770808202653779 0.15637779689680473
0 0.8557472039347251 0.39512610958417604 0.048034730044761886 0.22236872499866955
0 0.7545002859583229 0.44829635187093375 0.104516990537355 0.30614421364862804
0 0.8662232813084597 0.3998384258572384 0.05759663561011888 0.2165586558123633
",train,4,set01,V005,431
set01_V005_0432,"0 0.41782618882896927 0.3921176514936494 0.09770808202653779 0.15637779689680475
0 0.8571794956013918 0.39613305402862053 0.048034730044761886 0.22271594722089175
0 0.7570704434148827 0.4464325330358073 0.10238522230554033 0.3048377939546167
0 0.8654853915998224 0.3998399525124229 0.05766733824040067 0.21643247561114584
",train,4,set01,V005,432
